,Antelope Valley Ranch (AVR),Rivendell,waterYear,Rivendell_WY_Rain_mm,AVR_WY_Rain_mm,date
2021-01-23,0.0,2.1547999382019043,2021,612.6324927806854,71.15909897349775,2021-01-23
2021-01-24,0.0,0.0,2021,612.6324927806854,71.15909897349775,2021-01-24
2021-01-25,0.9802999496459961,10.558199882507324,2021,623.1906926631927,72.13939892314374,2021-01-25
2021-01-26,0.0,0.0,2021,623.1906926631927,72.13939892314374,2021-01-26
2021-01-27,22.1575984954834,26.610198974609375,2021,649.8008916378021,94.29699741862714,2021-01-27
2021-01-28,10.888699531555176,27.20870018005371,2021,677.0095918178558,105.18569695018232,2021-01-28
2021-01-29,4.230499744415283,16.750499725341797,2021,693.7600915431976,109.4161966945976,2021-01-29
2021-01-30,0.11149999499320984,2.336699962615967,2021,696.0967915058136,109.52769668959081,2021-01-30
2021-01-31,0.12870000302791595,12.92199993133545,2021,709.018791437149,109.65639669261873,2021-01-31
2021-02-01,1.0836999416351318,16.520700454711914,2021,725.539491891861,110.74009663425386,2021-02-01
2021-02-02,8.232999801635742,49.581199645996094,2021,775.120691537857,118.9730964358896,2021-02-02
2021-02-03,0.5192999839782715,12.383999824523926,2021,787.504691362381,119.49239641986787,2021-02-03
2021-02-04,1.0214999914169312,8.819099426269531,2021,796.3237907886505,120.5138964112848,2021-02-04
2021-02-05,0.0,0.0,2021,796.3237907886505,120.5138964112848,2021-02-05
2021-02-06,0.0,0.0,2021,796.3237907886505,120.5138964112848,2021-02-06
2021-02-07,0.0,0.0,2021,796.3237907886505,120.5138964112848,2021-02-07
2021-02-08,0.0,0.0,2021,796.3237907886505,120.5138964112848,2021-02-08
2021-02-09,0.0,0.0,2021,796.3237907886505,120.5138964112848,2021-02-09
2021-02-10,0.11270000040531158,0.0,2021,796.3237907886505,120.62659641169012,2021-02-10
2021-02-11,0.0,0.0,2021,796.3237907886505,120.62659641169012,2021-02-11
2021-02-12,10.281999588012695,44.724098205566406,2021,841.0478889942169,130.9085959997028,2021-02-12
2021-02-13,2.8630998134613037,19.99839973449707,2021,861.046288728714,133.77169581316411,2021-02-13
2021-02-14,1.1481999158859253,2.4965999126434326,2021,863.5428886413574,134.91989572905004,2021-02-14
2021-02-15,3.4700000286102295,16.15999984741211,2021,879.7028884887695,138.38989575766027,2021-02-15
2021-02-16,1.1869999170303345,1.0335999727249146,2021,880.7364884614944,139.5768956746906,2021-02-16
2021-02-17,0.0,0.0,2021,880.7364884614944,139.5768956746906,2021-02-17
2021-02-18,0.0,0.0,2021,880.7364884614944,139.5768956746906,2021-02-18
2021-02-19,2.0566999912261963,23.023698806762695,2021,903.7601872682571,141.6335956659168,2021-02-19
2021-02-20,2.241999864578247,25.241600036621094,2021,929.0017873048782,143.87559553049505,2021-02-20
2021-02-21,0.19569998979568481,1.8875999450683594,2021,930.8893872499466,144.07129552029073,2021-02-21
2021-02-22,0.0,0.0,2021,930.8893872499466,144.07129552029073,2021-02-22
2021-02-23,0.034199997782707214,0.0,2021,930.8893872499466,144.10549551807344,2021-02-23
2021-02-24,0.0,0.0,2021,930.8893872499466,144.10549551807344,2021-02-24
2021-02-25,0.0,0.0,2021,930.8893872499466,144.10549551807344,2021-02-25
2021-02-26,0.0,0.0,2021,930.8893872499466,144.10549551807344,2021-02-26
2021-02-27,0.0,0.0,2021,930.8893872499466,144.10549551807344,2021-02-27
2021-02-28,0.0,0.0,2021,930.8893872499466,144.10549551807344,2021-02-28
2021-03-01,0.0,0.0,2021,930.8893872499466,144.10549551807344,2021-03-01
2021-03-02,0.0,0.0,2021,930.8893872499466,144.10549551807344,2021-03-02
2021-03-03,0.0,0.0,2021,930.8893872499466,144.10549551807344,2021-03-03
2021-03-04,0.0,0.0,2021,930.8893872499466,144.10549551807344,2021-03-04
2021-03-05,0.0,0.0,2021,930.8893872499466,144.10549551807344,2021-03-05
2021-03-06,6.953499794006348,24.65880012512207,2021,955.5481873750687,151.0589953120798,2021-03-06
2021-03-07,0.0,0.435699999332428,2021,955.9838873744011,151.0589953120798,2021-03-07
2021-03-08,0.0,0.0,2021,955.9838873744011,151.0589953120798,2021-03-08
2021-03-09,0.8305000066757202,16.369098663330078,2021,972.3529860377312,151.8894953187555,2021-03-09
2021-03-10,5.860599994659424,14.088399887084961,2021,986.4413859248161,157.75009531341493,2021-03-10
2021-03-11,6.018699645996094,5.580499649047852,2021,992.021885573864,163.76879495941103,2021-03-11
2021-03-12,0.0,0.0,2021,992.021885573864,163.76879495941103,2021-03-12
2021-03-13,0.0,0.0,2021,992.021885573864,163.76879495941103,2021-03-13
2021-03-14,0.0,0.0,2021,992.021885573864,163.76879495941103,2021-03-14
2021-03-15,4.525700092315674,17.14389991760254,2021,1009.1657854914665,168.2944950517267,2021-03-15
2021-03-16,0.2809000015258789,0.13439999520778656,2021,1009.3001854866743,168.57539505325258,2021-03-16
2021-03-17,0.0,0.0,2021,1009.3001854866743,168.57539505325258,2021-03-17
2021-03-18,0.7723000049591064,10.363399505615234,2021,1019.6635849922895,169.34769505821168,2021-03-18
2021-03-19,5.206099987030029,17.619600296020508,2021,1037.28318528831,174.5537950452417,2021-03-19
2021-03-20,0.0,1.0477999448776245,2021,1038.3309852331877,174.5537950452417,2021-03-20
2021-03-21,0.0,2.2507998943328857,2021,1040.5817851275206,174.5537950452417,2021-03-21
2021-03-22,0.0,0.0,2021,1040.5817851275206,174.5537950452417,2021-03-22
2021-03-23,0.0,0.0,2021,1040.5817851275206,174.5537950452417,2021-03-23
2021-03-24,0.0,0.0,2021,1040.5817851275206,174.5537950452417,2021-03-24
2021-03-25,0.0,0.41769999265670776,2021,1040.9994851201773,174.5537950452417,2021-03-25
2021-03-26,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-03-26
2021-03-27,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-03-27
2021-03-28,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-03-28
2021-03-29,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-03-29
2021-03-30,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-03-30
2021-03-31,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-03-31
2021-04-01,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-01
2021-04-02,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-02
2021-04-03,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-03
2021-04-04,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-04
2021-04-05,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-05
2021-04-06,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-06
2021-04-07,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-07
2021-04-08,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-08
2021-04-09,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-09
2021-04-10,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-10
2021-04-11,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-11
2021-04-12,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-12
2021-04-13,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-13
2021-04-14,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-14
2021-04-15,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-15
2021-04-16,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-16
2021-04-17,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-17
2021-04-18,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-18
2021-04-19,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-19
2021-04-20,0.0,0.0,2021,1040.9994851201773,174.5537950452417,2021-04-20
2021-04-21,2.3947999477386475,0.0,2021,1040.9994851201773,176.94859499298036,2021-04-21
2021-04-22,0.0,0.0,2021,1040.9994851201773,176.94859499298036,2021-04-22
2021-04-23,0.0,0.0,2021,1040.9994851201773,176.94859499298036,2021-04-23
2021-04-24,0.0,0.0,2021,1040.9994851201773,176.94859499298036,2021-04-24
2021-04-25,0.0,20.504798889160156,2021,1061.5042840093374,176.94859499298036,2021-04-25
2021-04-26,3.415099859237671,14.05620002746582,2021,1075.5604840368032,180.36369485221803,2021-04-26
2021-04-27,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-04-27
2021-04-28,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-04-28
2021-04-29,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-04-29
2021-04-30,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-04-30
2021-05-01,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-01
2021-05-02,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-02
2021-05-03,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-03
2021-05-04,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-04
2021-05-05,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-05
2021-05-06,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-06
2021-05-07,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-07
2021-05-08,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-08
2021-05-09,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-09
2021-05-10,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-10
2021-05-11,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-11
2021-05-12,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-12
2021-05-13,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-13
2021-05-14,0.0,0.0,2021,1075.5604840368032,180.36369485221803,2021-05-14
2021-05-15,0.0,1.2635999917984009,2021,1076.8240840286016,180.36369485221803,2021-05-15
2021-05-16,0.0,0.0,2021,1076.8240840286016,180.36369485221803,2021-05-16
2021-05-17,0.0,0.0,2021,1076.8240840286016,180.36369485221803,2021-05-17
2021-05-18,0.0,0.0,2021,1076.8240840286016,180.36369485221803,2021-05-18
2021-05-19,0.0,0.0,2021,1076.8240840286016,180.36369485221803,2021-05-19
2021-05-20,0.0,0.0,2021,1076.8240840286016,180.36369485221803,2021-05-20
2021-05-21,0.0,0.0,2021,1076.8240840286016,180.36369485221803,2021-05-21
2021-05-22,0.0,0.0,2021,1076.8240840286016,180.36369485221803,2021-05-22
2021-05-23,0.0,0.0,2021,1076.8240840286016,180.36369485221803,2021-05-23
2021-05-24,0.0,0.0,2021,1076.8240840286016,180.36369485221803,2021-05-24
2021-05-25,0.0,0.19739998877048492,2021,1077.0214840173721,180.36369485221803,2021-05-25
2021-05-26,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-05-26
2021-05-27,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-05-27
2021-05-28,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-05-28
2021-05-29,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-05-29
2021-05-30,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-05-30
2021-05-31,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-05-31
2021-06-01,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-01
2021-06-02,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-02
2021-06-03,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-03
2021-06-04,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-04
2021-06-05,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-05
2021-06-06,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-06
2021-06-07,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-07
2021-06-08,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-08
2021-06-09,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-09
2021-06-10,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-10
2021-06-11,0.0,0.0,2021,1077.0214840173721,180.36369485221803,2021-06-11
2021-06-12,0.0,5.86299991607666,2021,1082.8844839334488,180.36369485221803,2021-06-12
2021-06-13,0.0,0.0,2021,1082.8844839334488,180.36369485221803,2021-06-13
2021-06-14,0.0,1.3384000062942505,2021,1084.222883939743,180.36369485221803,2021-06-14
2021-06-15,0.0,0.0,2021,1084.222883939743,180.36369485221803,2021-06-15
2021-06-16,0.0,0.0,2021,1084.222883939743,180.36369485221803,2021-06-16
2021-06-17,0.0,0.0,2021,1084.222883939743,180.36369485221803,2021-06-17
2021-06-18,0.0,0.0,2021,1084.222883939743,180.36369485221803,2021-06-18
2021-06-19,0.0,0.0,2021,1084.222883939743,180.36369485221803,2021-06-19
2021-06-20,0.0,0.0,2021,1084.222883939743,180.36369485221803,2021-06-20
2021-06-21,0.0,0.0,2021,1084.222883939743,180.36369485221803,2021-06-21
2021-06-22,0.0,0.0,2021,1084.222883939743,180.36369485221803,2021-06-22
2021-06-23,0.0,0.0,2021,1084.222883939743,180.36369485221803,2021-06-23
2021-06-24,0.0,0.0,2021,1084.222883939743,180.36369485221803,2021-06-24
2021-06-25,0.0,0.05169999971985817,2021,1084.274583939463,180.36369485221803,2021-06-25
2021-06-26,0.0,0.0,2021,1084.274583939463,180.36369485221803,2021-06-26
2021-06-27,0.0,0.0,2021,1084.274583939463,180.36369485221803,2021-06-27
2021-06-28,0.0,0.01730000041425228,2021,1084.2918839398772,180.36369485221803,2021-06-28
2021-06-29,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-06-29
2021-06-30,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-06-30
2021-07-01,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-01
2021-07-02,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-02
2021-07-03,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-03
2021-07-04,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-04
2021-07-05,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-05
2021-07-06,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-06
2021-07-07,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-07
2021-07-08,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-08
2021-07-09,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-09
2021-07-10,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-10
2021-07-11,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-11
2021-07-12,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-12
2021-07-13,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-13
2021-07-14,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-14
2021-07-15,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-15
2021-07-16,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-16
2021-07-17,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-17
2021-07-18,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-18
2021-07-19,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-19
2021-07-20,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-20
2021-07-21,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-21
2021-07-22,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-22
2021-07-23,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-23
2021-07-24,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-24
2021-07-25,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-25
2021-07-26,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-26
2021-07-27,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-27
2021-07-28,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-28
2021-07-29,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-29
2021-07-30,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-30
2021-07-31,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-07-31
2021-08-01,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-08-01
2021-08-02,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-08-02
2021-08-03,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-08-03
2021-08-04,0.0,0.0,2021,1084.2918839398772,180.36369485221803,2021-08-04
2021-08-05,0.0,0.7303999662399292,2021,1085.022283906117,180.36369485221803,2021-08-05
2021-08-06,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-06
2021-08-07,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-07
2021-08-08,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-08
2021-08-09,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-09
2021-08-10,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-10
2021-08-11,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-11
2021-08-12,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-12
2021-08-13,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-13
2021-08-14,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-14
2021-08-15,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-15
2021-08-16,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-16
2021-08-17,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-17
2021-08-18,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-18
2021-08-19,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-19
2021-08-20,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-20
2021-08-21,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-21
2021-08-22,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-22
2021-08-23,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-23
2021-08-24,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-24
2021-08-25,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-25
2021-08-26,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-26
2021-08-27,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-27
2021-08-28,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-28
2021-08-29,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-29
2021-08-30,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-30
2021-08-31,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-08-31
2021-09-01,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-09-01
2021-09-02,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-09-02
2021-09-03,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-09-03
2021-09-04,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-09-04
2021-09-05,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-09-05
2021-09-06,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-09-06
2021-09-07,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-09-07
2021-09-08,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-09-08
2021-09-09,0.0,0.0,2021,1085.022283906117,180.36369485221803,2021-09-09
2021-09-10,1.6952999830245972,1.435499906539917,2021,1086.457783812657,182.05899483524263,2021-09-10
2021-09-11,0.0,0.0,2021,1086.457783812657,182.05899483524263,2021-09-11
2021-09-12,0.0,0.0,2021,1086.457783812657,182.05899483524263,2021-09-12
2021-09-13,0.0,0.0,2021,1086.457783812657,182.05899483524263,2021-09-13
2021-09-14,0.0,0.0,2021,1086.457783812657,182.05899483524263,2021-09-14
2021-09-15,0.0,0.0,2021,1086.457783812657,182.05899483524263,2021-09-15
2021-09-16,0.0,0.0,2021,1086.457783812657,182.05899483524263,2021-09-16
2021-09-17,0.0,0.0,2021,1086.457783812657,182.05899483524263,2021-09-17
2021-09-18,0.0,0.7250999808311462,2021,1087.1828837934881,182.05899483524263,2021-09-18
2021-09-19,0.3109999895095825,31.26019859313965,2021,1118.4430823866278,182.3699948247522,2021-09-19
2021-09-20,0.0,1.059399962425232,2021,1119.502482349053,182.3699948247522,2021-09-20
2021-09-21,0.0,0.0,2021,1119.502482349053,182.3699948247522,2021-09-21
2021-09-22,0.0,0.0,2021,1119.502482349053,182.3699948247522,2021-09-22
2021-09-23,0.0,0.0,2021,1119.502482349053,182.3699948247522,2021-09-23
2021-09-24,0.0,0.0,2021,1119.502482349053,182.3699948247522,2021-09-24
2021-09-25,0.0,0.0,2021,1119.502482349053,182.3699948247522,2021-09-25
2021-09-26,0.0,0.0,2021,1119.502482349053,182.3699948247522,2021-09-26
2021-09-27,0.0,0.15160000324249268,2021,1119.6540823522955,182.3699948247522,2021-09-27
2021-09-28,0.5166999697685242,8.564599990844727,2021,1128.2186823431402,182.88669479452074,2021-09-28
2021-09-29,0.0,0.0,2021,1128.2186823431402,182.88669479452074,2021-09-29
2021-09-30,0.0,0.0,2021,1128.2186823431402,182.88669479452074,2021-09-30
2021-10-01,0.0,0.0,2022,0.0,0.0,2021-10-01
2021-10-02,0.0,0.0,2022,0.0,0.0,2021-10-02
2021-10-03,0.0,0.0,2022,0.0,0.0,2021-10-03
2021-10-04,0.0,0.0,2022,0.0,0.0,2021-10-04
2021-10-05,0.0,0.0,2022,0.0,0.0,2021-10-05
2021-10-06,0.0,0.0,2022,0.0,0.0,2021-10-06
2021-10-07,0.0,0.0,2022,0.0,0.0,2021-10-07
2021-10-08,0.0,0.0,2022,0.0,0.0,2021-10-08
2021-10-09,0.0,0.0,2022,0.0,0.0,2021-10-09
2021-10-10,0.0,0.0,2022,0.0,0.0,2021-10-10
2021-10-11,0.0,0.0,2022,0.0,0.0,2021-10-11
2021-10-12,0.0,0.0,2022,0.0,0.0,2021-10-12
2021-10-13,0.0,0.9715999960899353,2022,0.9715999960899353,0.0,2021-10-13
2021-10-14,0.0,0.0,2022,0.9715999960899353,0.0,2021-10-14
2021-10-15,0.0,0.0,2022,0.9715999960899353,0.0,2021-10-15
2021-10-16,0.0,0.0,2022,0.9715999960899353,0.0,2021-10-16
2021-10-17,0.0,0.0,2022,0.9715999960899353,0.0,2021-10-17
2021-10-18,1.2954999208450317,18.940799713134766,2022,19.9123997092247,1.2954999208450317,2021-10-18
2021-10-19,0.0,0.0,2022,19.9123997092247,1.2954999208450317,2021-10-19
2021-10-20,2.5413999557495117,29.824798583984375,2022,49.737198293209076,3.8368998765945435,2021-10-20
2021-10-21,3.267699956893921,3.2380998134613037,2022,52.97529810667038,7.104599833488464,2021-10-21
2021-10-22,13.23449993133545,92.08209991455078,2022,145.05739802122116,20.339099764823914,2021-10-22
2021-10-23,3.1863999366760254,8.726900100708008,2022,153.78429812192917,23.52549970149994,2021-10-23
2021-10-24,38.7322998046875,129.2744903564453,2022,283.0587884783745,62.25779950618744,2021-10-24
2021-10-25,83.02099609375,62.04659652709961,2022,345.1053850054741,145.27879559993744,2021-10-25
2021-10-26,1.3622000217437744,11.714799880981445,2022,356.82018488645554,146.6409956216812,2021-10-26
2021-10-27,0.0,13.607699394226074,2022,370.4278842806816,146.6409956216812,2021-10-27
2021-10-28,0.0,0.3982999920845032,2022,370.8261842727661,146.6409956216812,2021-10-28
2021-10-29,0.0,0.0,2022,370.8261842727661,146.6409956216812,2021-10-29
2021-10-30,0.0,0.0017999999690800905,2022,370.8279842727352,146.6409956216812,2021-10-30
2021-10-31,0.0,2.0135998725891113,2022,372.8415841453243,146.6409956216812,2021-10-31
2021-11-01,0.0,10.478499412536621,2022,383.3200835578609,146.6409956216812,2021-11-01
2021-11-02,1.9294999837875366,19.13239860534668,2022,402.4524821632076,148.57049560546875,2021-11-02
2021-11-03,0.0,0.0,2022,402.4524821632076,148.57049560546875,2021-11-03
2021-11-04,1.0982999801635742,33.9473991394043,2022,436.3998813026119,149.66879558563232,2021-11-04
2021-11-05,0.0,6.941099643707275,2022,443.3409809463192,149.66879558563232,2021-11-05
2021-11-06,0.0,9.028299331665039,2022,452.3692802779842,149.66879558563232,2021-11-06
2021-11-07,0.0,1.308899998664856,2022,453.6781802766491,149.66879558563232,2021-11-07
2021-11-08,0.0,0.0,2022,453.6781802766491,149.66879558563232,2021-11-08
2021-11-09,15.27869987487793,54.97869873046875,2022,508.6568790071178,164.94749546051025,2021-11-09
2021-11-10,0.27549999952316284,2.4300999641418457,2022,511.08697897125967,165.22299546003342,2021-11-10
2021-11-11,0.0,0.0,2022,511.08697897125967,165.22299546003342,2021-11-11
2021-11-12,0.0,0.0,2022,511.08697897125967,165.22299546003342,2021-11-12
2021-11-13,0.0,0.0,2022,511.08697897125967,165.22299546003342,2021-11-13
2021-11-14,0.0,0.0,2022,511.08697897125967,165.22299546003342,2021-11-14
2021-11-15,0.0,0.0,2022,511.08697897125967,165.22299546003342,2021-11-15
2021-11-16,0.0,0.5830000042915344,2022,511.6699789755512,165.22299546003342,2021-11-16
2021-11-17,0.0,0.0,2022,511.6699789755512,165.22299546003342,2021-11-17
2021-11-18,0.0,0.0,2022,511.6699789755512,165.22299546003342,2021-11-18
2021-11-19,1.1674000024795532,19.168498992919922,2022,530.8384779684711,166.39039546251297,2021-11-19
2021-11-20,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-20
2021-11-21,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-21
2021-11-22,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-22
2021-11-23,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-23
2021-11-24,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-24
2021-11-25,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-25
2021-11-26,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-26
2021-11-27,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-27
2021-11-28,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-28
2021-11-29,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-29
2021-11-30,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-11-30
2021-12-01,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-12-01
2021-12-02,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-12-02
2021-12-03,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-12-03
2021-12-04,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-12-04
2021-12-05,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-12-05
2021-12-06,0.0,0.0,2022,530.8384779684711,166.39039546251297,2021-12-06
2021-12-07,2.583400011062622,13.480400085449219,2022,544.3188780539203,168.9737954735756,2021-12-07
2021-12-08,0.0,0.0,2022,544.3188780539203,168.9737954735756,2021-12-08
2021-12-09,0.95169997215271,0.0,2022,544.3188780539203,169.9254954457283,2021-12-09
2021-12-10,0.0,0.0,2022,544.3188780539203,169.9254954457283,2021-12-10
2021-12-11,0.0,0.0,2022,544.3188780539203,169.9254954457283,2021-12-11
2021-12-12,5.550699710845947,49.17759704589844,2022,593.4964750998188,175.47619515657425,2021-12-12
2021-12-13,13.427499771118164,20.878198623657227,2022,614.374673723476,188.9036949276924,2021-12-13
2021-12-14,22.60569953918457,33.55590057373047,2022,647.9305742972065,211.50939446687698,2021-12-14
